|phish_id|url|phish_detail_url|submission_time|verified|verification_time|online|target
758|6527571|https://particulares.santander.totta-pt.eu/|http://www.phishtank.com/phish_detail.php?phish_id=6527571|2020-04-25T12:35:13+00:00|yes|2020-04-25T12:36:06+00:00|yes|Other
759|6506235|http://advonationusa.com/wp-image/1/service/myaccount/index.php?cmd=login_submit&amp;id=074c544fdfa337c924d47d33cc78e087074c544fdfa337c924d47d33cc78e087&amp;session=074c544fdfa337c924d47d33cc78e087074c544fdfa337c924d47d33cc78e087|http://www.phishtank.com/phish_detail.php?phish_id=6506235|2020-04-15T04:04:31+00:00|yes|2020-04-15T04:08:30+00:00|yes|Other
760|6536979|https://nortondustrial.com/j/toda|http://www.phishtank.com/phish_detail.php?phish_id=6536979|2020-04-29T14:02:43+00:00|yes|2020-04-29T14:07:06+00:00|yes|Other
761|6323581|https://www.vadodaramarathon.com/regroup/sail/update/update/chaseonline/update.profile.php|http://www.phishtank.com/phish_detail.php?phish_id=6323581|2019-12-17T02:06:16+00:00|yes|2019-12-17T02:20:45+00:00|yes|Other
762|6524961|https://lynshirt.com/wp-admin/PayPal/customer_center/customer-IDPP00C512/signin/signin.php?account_update=d39ad7799cf2c846b011b0f6dd39d8e2&amp;cmd=_update-information&amp;lim_session=7f30141666932f7d373f6e1fc3df8a3c54e25211|http://www.phishtank.com/phish_detail.php?phish_id=6524961|2020-04-23T21:00:41+00:00|yes|2020-04-23T21:02:13+00:00|yes|Other
763|6529508|http://toplinok.beget.tech/USER/|http://www.phishtank.com/phish_detail.php?phish_id=6529508|2020-04-26T05:32:19+00:00|yes|2020-04-26T05:32:39+00:00|yes|Other
764|6484067|http://sigab.iainbukittinggi.ac.id/chne/blde/|http://www.phishtank.com/phish_detail.php?phish_id=6484067|2020-04-03T05:23:24+00:00|yes|2020-04-24T12:26:38+00:00|yes|Other
765|6501830|http://rohtolab.com/public/templates/mmp/web/-/DFHS6545TE1H87TRH132HF/1878DFE4RH8EQ4RH65E4FB65E44B6/66405ad272b54d8982a00c8fb16ef6f8/conalation.php?inc=erorr-log-of-system=5052f87215eabee8971ec6db9b6c96a58d8&amp;dispatch=90f75ac14d8d406fcd718057ddbe3048a32ab487|http://www.phishtank.com/phish_detail.php?phish_id=6501830|2020-04-13T02:04:36+00:00|yes|2020-04-13T02:13:04+00:00|yes|Other
766|6343017|http://bracontabil-com-br.webap02.redehost.net|http://www.phishtank.com/phish_detail.php?phish_id=6343017|2020-01-03T12:48:56+00:00|yes|2020-01-03T12:58:43+00:00|yes|Other
767|6319684|https://crowleprimary-my.sharepoint.com/personal/efawcett_crowleprimaryacademy_co_uk/_layouts/15/WopiFrame.aspx?guestaccesstoken=PQJo%2b1du2x7GKpNWPj%2fpxrjB27yIsJvJg%2fulMjFwpIc%3d&docid=1_1a33d81e097f84f22a3ea2b3bdbe4bc3b&wdFormId=%7B6C0F5018-9905-4C88-8E5E-C7B0BD411941%7D&action=formsubmit&cid=d2ade5d4-a3d0-473a-b4f2-48fbbd37b450|http://www.phishtank.com/phish_detail.php?phish_id=6319684|2019-12-13T19:29:39+00:00|yes|2019-12-15T21:45:53+00:00|yes|Other
768|6523027|http://rollarcecilee.com/css/|http://www.phishtank.com/phish_detail.php?phish_id=6523027|2020-04-23T01:23:04+00:00|yes|2020-04-23T01:26:10+00:00|yes|Other
769|6386158|http://dreamhouse.in.th/sigin/customer_center/customer-IDPP00C394/myaccount/identity/|http://www.phishtank.com/phish_detail.php?phish_id=6386158|2020-02-04T16:21:53+00:00|yes|2020-02-28T02:14:08+00:00|yes|Other
770|6449202|https://storage.googleapis.com/aoffice365-sheriffhood-816422032/oauth20_authorize.html?https://login.live.com/GetSessionState.srf?response_type=code&amp;client_id=51483342-085c-4d86-bf88-cf50c7252078&amp;scope=openid%20profile%20email%20offline_access&amp;response_mode=form_post&amp;redirect_uri=https://login.microsoftonline.com/common/federation/oauth2&amp;state=rQIIAeNisNLLKCkpKLbS109Myc3M0ysoyi9JTS7JzM_Tyy8tycnPz9ZLzs_Vyy9Kz0wBsYqEuAQUN61SL7LY4N-7wPjWqz9ev2YxcsbnZJalguRXMWoSY6B-anKB_gVGxheMjJuY2H2dPOO9XSNPMDUfk7vFJOhflO6ZEl7slpqSWpQI0nmBReAVC48BsxUHB5sAowSDAsMPFsZFrECnTAo1qLmuZuK0OaTi9yltYYZTrPoF2flJ3mF5xZ5ubgbZfvmu5mmRptmpzmEmxvplAZYF5VU-FaFhZb4B2VXJtkZWhhPYhCawMZ1iY9jFSbzLAQ2&amp;estsfed=1&amp;uaid=27aab22138724fb08da033daeafc4afa&amp;vaccess&amp;response_mode=form_post&amp;redirect_uri=https://login.microsoftonline.com/common/federation/oauth2&amp;state=rQIIAeNisNLLKCkpKLbS109Myc3M0ysoyi9JTS7JzM_Tyy8tycnPz9ZLzs_Vyy9Kz0wBsYqEuAQUN61SL7LY4N-7wPjWqz9ev2YxcsbnZJalguRXMWoSY6B-anKB_gVGxheMjJuY2H2dPOO9XSNPMDUfk7vFJOhflO6ZEl7slpqSWpQI0nmBReAVC48BsxUHB5sAowSDAsMPFsZFrECnTAo1qLmuZuK0OaTi9yltYYZTrPoF2flJ3mF5xZ5ubgbZfvmu5mmRptmpzmEmxvplAZYF5VU-FaFhZb4B2VXJtkZWhhPYhCawMZ1iY9jFSbzLAQ2&amp;estsfed=1&amp;uaid=27aab22138724fb08da033daeafc4afa&amp;vv=1600&amp;mkt=EN-US&amp;lc=1033&amp;email=rrobin27@dxc.com|http://www.phishtank.com/phish_detail.php?phish_id=6449202|2020-03-14T01:05:55+00:00|yes|2020-03-14T01:16:55+00:00|yes|Other
771|6504289|http://solutionsksa.com/wp-content/uploads/2020/login.php?l=_jehfuq_vjoxk0qwhtogydw1774256418&amp;amp|http://www.phishtank.com/phish_detail.php?phish_id=6504289|2020-04-14T13:00:55+00:00|yes|2020-04-14T13:03:20+00:00|yes|Other
772|6314975|http://southcountyclassified.com/wp-includes/chtayd_ikfdn/8fdc2a4ce37cf927ae6477474ed9e2d1/view/login.php|http://www.phishtank.com/phish_detail.php?phish_id=6314975|2019-12-10T15:01:45+00:00|yes|2019-12-10T15:18:34+00:00|yes|Other
773|6453354|https://ricardoeletro-hom.i9xp.net.br/Checkout|http://www.phishtank.com/phish_detail.php?phish_id=6453354|2020-03-17T12:22:22+00:00|yes|2020-03-17T12:23:18+00:00|yes|Other
774|6193391|http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB969/myaccount/signin/|http://www.phishtank.com/phish_detail.php?phish_id=6193391|2019-09-11T12:04:00+00:00|yes|2019-09-11T13:03:48+00:00|yes|Other
775|6483603|https://ummamiexpress.com/direktnet.raiffeisen.hu/otp.htm|http://www.phishtank.com/phish_detail.php?phish_id=6483603|2020-04-02T23:05:37+00:00|yes|2020-04-02T23:18:20+00:00|yes|Other
776|6080155|http://support.paypal.com.kulturabgru.439.com1.ru/login|http://www.phishtank.com/phish_detail.php?phish_id=6080155|2019-06-16T07:51:10+00:00|yes|2019-06-16T07:54:00+00:00|yes|PayPal
777|6443076|http://lawyer.theappideas.in/wp-content/themes/news-box-lite/quick_order/newslist.php/gvu/vukhc/?amount=1hpz0hy1p2x0mx|http://www.phishtank.com/phish_detail.php?phish_id=6443076|2020-03-10T15:43:57+00:00|yes|2020-03-10T15:45:44+00:00|yes|Other
778|6527599|https://www.geoenergia.net/Ym9la29uQGhvdG1haWwuZGU|http://www.phishtank.com/phish_detail.php?phish_id=6527599|2020-04-25T12:52:18+00:00|yes|2020-05-01T04:59:19+00:00|yes|Other
779|6521996|https://ams-business-7.hostwindsdns.com/~tupxyyaq/netflix|http://www.phishtank.com/phish_detail.php?phish_id=6521996|2020-04-22T15:01:37+00:00|yes|2020-04-22T15:04:39+00:00|yes|Other
780|6556529|http://venturegroupit.com/vankeowin.com/9e1dddbb464eeab398289e856559b95d|http://www.phishtank.com/phish_detail.php?phish_id=6556529|2020-05-09T15:01:20+00:00|yes|2020-05-09T15:04:11+00:00|yes|Other
781|6203132|http://emojidictionary75d139b8243558347d778dafc4b938fe.dns-cloud.net/jjjpp/indexa.php|http://www.phishtank.com/phish_detail.php?phish_id=6203132|2019-09-19T02:02:42+00:00|yes|2019-09-19T02:12:57+00:00|yes|Other
782|6508475|https://chinacelticgolf.com/styles/pay/109a0ca3bc27f3e96597370d5c8cf03d|http://www.phishtank.com/phish_detail.php?phish_id=6508475|2020-04-16T02:08:19+00:00|yes|2020-04-17T12:49:12+00:00|yes|Other
783|6542687|https://adart.krakow.pl/wp-content/uploads/2018/12/navy/navyfederal.org-login/navyfederal.org/full.php|http://www.phishtank.com/phish_detail.php?phish_id=6542687|2020-05-02T11:14:49+00:00|yes|2020-05-02T11:31:19+00:00|yes|Other
784|6501041|http://gcspolk.com/wp-includes/sty/DHLAUTO/dhl.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4|http://www.phishtank.com/phish_detail.php?phish_id=6501041|2020-04-12T14:01:25+00:00|yes|2020-04-12T14:05:40+00:00|yes|Other
785|6556210|http://promohinotruck.com/wp-content/plugins/indexx/en-tk/xcp.php?email=nobody@mycraftmail.com|http://www.phishtank.com/phish_detail.php?phish_id=6556210|2020-05-09T11:05:56+00:00|yes|2020-05-09T11:19:01+00:00|yes|Other
786|6260696|http://qubectravel.com/bpm44/|http://www.phishtank.com/phish_detail.php?phish_id=6260696|2019-11-02T21:11:18+00:00|yes|2019-11-06T07:43:30+00:00|yes|Other
787|5238702|http://am-t.by/library/2016/cache/aze/index/?rand=13inboxlightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13inboxlight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@asrt|http://www.phishtank.com/phish_detail.php?phish_id=5238702|2017-09-20T19:21:35+00:00|yes|2017-12-10T22:58:33+00:00|yes|Other
788|6541463|http://unipingratis.wikaba.com/|http://www.phishtank.com/phish_detail.php?phish_id=6541463|2020-05-01T15:06:29+00:00|yes|2020-05-01T15:12:20+00:00|yes|Other
789|5978886|http://rapline.hu/wp-content/plugins/ppus/cgi/u.php|http://www.phishtank.com/phish_detail.php?phish_id=5978886|2019-03-21T14:56:54+00:00|yes|2019-04-15T08:57:59+00:00|yes|Other
790|6528059|https://www.poetkaustubh.com/cathy/daricek|http://www.phishtank.com/phish_detail.php?phish_id=6528059|2020-04-25T18:05:28+00:00|yes|2020-04-25T18:10:51+00:00|yes|Other
791|6309736|https://marsold.cl/wp-includes/boaboaboaboaboa/surf4.php|http://www.phishtank.com/phish_detail.php?phish_id=6309736|2019-12-06T14:04:21+00:00|yes|2019-12-06T14:42:31+00:00|yes|Other
792|6480348|http://176.119.1.180/fk/secure.getinbank.pl/|http://www.phishtank.com/phish_detail.php?phish_id=6480348|2020-04-01T07:04:30+00:00|yes|2020-04-01T07:08:04+00:00|yes|Other
793|6431210|https://dropbox.lilyskitchen.skyfencenet.com/|http://www.phishtank.com/phish_detail.php?phish_id=6431210|2020-03-04T02:06:53+00:00|yes|2020-03-04T02:23:26+00:00|yes|Other
794|6553772|http://lojacarrefourclube.com/true/bask.php?preg=NjE5MzMwMTE4|http://www.phishtank.com/phish_detail.php?phish_id=6553772|2020-05-08T01:58:13+00:00|yes|2020-05-08T01:59:27+00:00|yes|Other
795|6494830|http://sturdeephotography.com/bluadmin/colors/sf/sf/u.php|http://www.phishtank.com/phish_detail.php?phish_id=6494830|2020-04-08T22:03:56+00:00|yes|2020-04-08T22:10:11+00:00|yes|Other
796|6528791|https://kotini.mbnet.fi/FB8350018621|http://www.phishtank.com/phish_detail.php?phish_id=6528791|2020-04-25T20:54:36+00:00|yes|2020-04-25T21:49:06+00:00|yes|Other
797|6502688|http://betasusturkeygiris.blogspot.com|http://www.phishtank.com/phish_detail.php?phish_id=6502688|2020-04-13T15:58:30+00:00|yes|2020-04-13T16:03:06+00:00|yes|Other
798|6275197|http://thegastonhouse.com/suuport/|http://www.phishtank.com/phish_detail.php?phish_id=6275197|2019-11-09T14:05:44+00:00|yes|2019-11-09T14:24:59+00:00|yes|Other
799|6515827|https://conasevi.gob.sv/.well-known/pki-validation/labanquepostalesup/actuel/admpostale|http://www.phishtank.com/phish_detail.php?phish_id=6515827|2020-04-19T19:00:24+00:00|yes|2020-04-19T19:01:56+00:00|yes|Other
800|6490686|http://protectionvk.webservis.ru|http://www.phishtank.com/phish_detail.php?phish_id=6490686|2020-04-07T05:17:33+00:00|yes|2020-04-07T05:19:22+00:00|yes|Other
801|6536514|https://rudradivine.com/apprints/MARKET/MARKET/|http://www.phishtank.com/phish_detail.php?phish_id=6536514|2020-04-29T05:08:11+00:00|yes|2020-04-30T09:26:52+00:00|yes|Other
802|6553463|http://perfeitosparahoje2020.com/mobile/login.php?enc=1|http://www.phishtank.com/phish_detail.php?phish_id=6553463|2020-05-07T19:47:45+00:00|yes|2020-05-07T19:48:53+00:00|yes|Other
803|6554028|https://japanpsat.com/|http://www.phishtank.com/phish_detail.php?phish_id=6554028|2020-05-08T04:01:57+00:00|yes|2020-05-08T04:05:01+00:00|yes|Other
804|6453758|http://www.pharmacyhelpcenter.com/Support81488/customer_center/customer-IDPP00C371/myaccount/signin/|http://www.phishtank.com/phish_detail.php?phish_id=6453758|2020-03-17T15:10:33+00:00|yes|2020-03-17T15:45:58+00:00|yes|Other
805|6495815|https://www.webcoretic.com/wp-content/themes/bb-mobile-application/inc/logo/js/bofa/fuulx/card.php|http://www.phishtank.com/phish_detail.php?phish_id=6495815|2020-04-09T12:03:50+00:00|yes|2020-04-09T12:09:34+00:00|yes|Other
806|5705575|http://cecmultiservice.it/blog/profile/|http://www.phishtank.com/phish_detail.php?phish_id=5705575|2018-06-25T18:13:47+00:00|yes|2018-06-27T08:24:56+00:00|yes|Other
807|6087069|https://kingerhelpservice.blogspot.com/|http://www.phishtank.com/phish_detail.php?phish_id=6087069|2019-06-20T16:21:11+00:00|yes|2019-08-04T21:39:07+00:00|yes|PayPal
808|5992892|https://www.nuanciel.net/customer/account/login/|http://www.phishtank.com/phish_detail.php?phish_id=5992892|2019-04-01T03:10:38+00:00|yes|2019-05-16T09:23:48+00:00|yes|Other
809|6521246|http://hostpoint.ch.gbp-events.com.prunauneau.fr/943070958193827623/|http://www.phishtank.com/phish_detail.php?phish_id=6521246|2020-04-22T06:58:42+00:00|yes|2020-04-22T07:00:00+00:00|yes|Other
810|6556731|http://dankpogs.000webhostapp.com/|http://www.phishtank.com/phish_detail.php?phish_id=6556731|2020-05-09T18:03:39+00:00|yes|2020-05-09T18:04:13+00:00|yes|Other
811|6555556|http://solcold.com/|http://www.phishtank.com/phish_detail.php?phish_id=6555556|2020-05-09T01:26:38+00:00|yes|2020-05-09T01:48:20+00:00|yes|Other
812|6544265|https://naofiquedeforadessamega.com/americanas/617738147/?geladeirarefrigerador-electrolux-french-door-dm84x-579-litros-inox-nas-americanas&skullid=967458724&cart=OTY3NDU4NzI0|http://www.phishtank.com/phish_detail.php?phish_id=6544265|2020-05-03T13:07:24+00:00|yes|2020-05-09T13:06:48+00:00|yes|Other
813|6554382|https://cruzsantiagoverta.com/ES/ACTIVAR/9ee40c6cb03fe53407a4d67c54f880c8|http://www.phishtank.com/phish_detail.php?phish_id=6554382|2020-05-08T12:00:35+00:00|yes|2020-05-08T12:01:58+00:00|yes|Other
814|6393956|http://quaestusconsultancy.com/DOCU/godaddy/index.html|http://www.phishtank.com/phish_detail.php?phish_id=6393956|2020-02-09T14:03:44+00:00|yes|2020-02-19T03:46:00+00:00|yes|Other
815|6329334|http://southcountyclassified.com/wp-includes/chtayd_ikfdn/69835de92809a31cee224056335cbb38/view/login.php?cmd=login_submit&amp;amp|http://www.phishtank.com/phish_detail.php?phish_id=6329334|2019-12-21T02:06:49+00:00|yes|2019-12-21T02:20:37+00:00|yes|Other
816|6554349|https://proxyx.ru:443/|http://www.phishtank.com/phish_detail.php?phish_id=6554349|2020-05-08T10:42:29+00:00|yes|2020-05-08T10:48:04+00:00|yes|Nantucket Bank
817|3590718|http://www.adnet8.com/image/caseimage/?http://us.battle.net/login/en/?ref=http://xutwbxmus.battle.net/d3/en/index|http://www.phishtank.com/phish_detail.php?phish_id=3590718|2015-11-09T14:40:38+00:00|yes|2016-01-28T11:10:23+00:00|yes|Other
818|6554391|https://secure.runescape.com-rsm.me/|http://www.phishtank.com/phish_detail.php?phish_id=6554391|2020-05-08T12:20:19+00:00|yes|2020-05-08T12:22:41+00:00|yes|RuneScape
819|6379852|https://wvk12-my.sharepoint.com/:x:/r/personal/pklewis_k12_wv_us/_layouts/15/WopiFrame.aspx?guestaccesstoken=tQInTDtuii%2bAM%2fbqmTNJkengGs2dptOi8hS2jqFtJKQ%3d&docid=1_1446052cffa4c4871bd24bb98fe86ed6d&wdFormId=%7BDF30D25D%2D0B59%2D47E5%2D956E%2DC601397EA4D7%7D&action=formsubmit&cid=57cdb8ab-426b-4eff-a51f-903ee3684f96|http://www.phishtank.com/phish_detail.php?phish_id=6379852|2020-01-31T19:54:11+00:00|yes|2020-02-05T01:06:28+00:00|yes|Other
820|6468261|http://cheaphostingsa.co.za/?73=per@ulv.no|http://www.phishtank.com/phish_detail.php?phish_id=6468261|2020-03-25T13:43:17+00:00|yes|2020-03-25T14:38:30+00:00|yes|Other
821|6496732|https://rebrand.ly/5da9xkx|http://www.phishtank.com/phish_detail.php?phish_id=6496732|2020-04-10T00:19:07+00:00|yes|2020-04-13T04:57:00+00:00|yes|Other
822|6528807|http://everestwebdevelopment.com/mail/hanmail|http://www.phishtank.com/phish_detail.php?phish_id=6528807|2020-04-25T20:55:53+00:00|yes|2020-04-25T21:53:26+00:00|yes|Other
823|6473163|http://count.mail.163.com.jutin.tk/xps/|http://www.phishtank.com/phish_detail.php?phish_id=6473163|2020-03-28T02:02:04+00:00|yes|2020-03-28T02:07:24+00:00|yes|Other
824|6533776|http://porquebiotecnologia.com.ar/components/com_wrapper/views/update/amazon/moises/528b6fa14ed72db8ee68c6ebc6f767ad|http://www.phishtank.com/phish_detail.php?phish_id=6533776|2020-04-28T02:21:24+00:00|yes|2020-04-28T02:40:41+00:00|yes|Other
825|6543192|https://sites.google.com/view/dealsd/home?fbclid=IwAR2JJYu14sqA2gp31cX8lhEKvYkF-8EC51J4YYyOzXh25AaPmeKesPgd9dg|http://www.phishtank.com/phish_detail.php?phish_id=6543192|2020-05-02T16:11:18+00:00|yes|2020-05-04T02:36:54+00:00|yes|Google
826|6508456|https://fareast.qa/wp/onedrive/b94194dfc4e4db2c2a7f23f56998eb38/|http://www.phishtank.com/phish_detail.php?phish_id=6508456|2020-04-16T02:07:02+00:00|yes|2020-04-17T12:45:18+00:00|yes|Other
827|6289188|http://www.educationthai.co.th/sistomat/script/ckeditor/plugins/link/images/hidpi/contacte-compte.php|http://www.phishtank.com/phish_detail.php?phish_id=6289188|2019-11-21T16:25:33+00:00|yes|2019-11-21T16:26:53+00:00|yes|PayPal
828|6521734|http://www.bre-tech.com/BzbYMt68w6zQOC4/j3YhYOrroT5wHIW/|http://www.phishtank.com/phish_detail.php?phish_id=6521734|2020-04-22T14:01:30+00:00|yes|2020-04-22T14:04:56+00:00|yes|Other
829|6556218|https://optus.verification.online-australia.co/|http://www.phishtank.com/phish_detail.php?phish_id=6556218|2020-05-09T11:40:11+00:00|yes|2020-05-09T11:42:09+00:00|yes|Other
830|6460553|https://uload-300.mountainjaynik.gb.net/7002/open2/005gana/yan2020/100-539|http://www.phishtank.com/phish_detail.php?phish_id=6460553|2020-03-21T02:13:34+00:00|yes|2020-03-21T02:41:47+00:00|yes|Other
831|6538862|https://docs.google.com/forms/d/e/1FAIpQLSd_4jo7T3Qzr8d_EPARqc1_XflA89Ly2Z1dR-yF4cSo32b5bw/viewform?usp=sf_link|http://www.phishtank.com/phish_detail.php?phish_id=6538862|2020-04-30T11:52:05+00:00|yes|2020-05-03T07:36:43+00:00|yes|Other
832|6506706|http://fitnessrace.com/help/paypal.com/thanks.php|http://www.phishtank.com/phish_detail.php?phish_id=6506706|2020-04-15T10:00:27+00:00|yes|2020-04-17T09:27:22+00:00|yes|Other
833|6165930|http://theloveonherproject.org/antietamx.html|http://www.phishtank.com/phish_detail.php?phish_id=6165930|2019-08-19T18:32:15+00:00|yes|2019-08-19T18:33:36+00:00|yes|Other
834|5409597|http://www.imxprs.com/free/webmaiil/accounttportal|http://www.phishtank.com/phish_detail.php?phish_id=5409597|2018-01-03T00:51:46+00:00|yes|2018-07-13T01:08:09+00:00|yes|Other
835|6513037|https://prosindperu.com/-/laposte-livraison-colissimo/0929900992019012/2fd51fb720f7efc/details.php|http://www.phishtank.com/phish_detail.php?phish_id=6513037|2020-04-18T08:01:50+00:00|yes|2020-04-18T08:04:05+00:00|yes|Other
836|4575301|http://atccn3.it/media/myaccount/signin/?country.x=EU&locale.x=en_EU|http://www.phishtank.com/phish_detail.php?phish_id=4575301|2016-11-03T00:59:14+00:00|yes|2016-11-13T10:25:22+00:00|yes|Other
837|6514551|https://storage.googleapis.com/systematic/suntrust50.html|http://www.phishtank.com/phish_detail.php?phish_id=6514551|2020-04-19T05:38:28+00:00|yes|2020-04-19T12:34:15+00:00|yes|Other
838|6167542|http://www.assicuriamoci.net/images/am/sp|http://www.phishtank.com/phish_detail.php?phish_id=6167542|2019-08-21T02:45:24+00:00|yes|2019-08-21T02:53:02+00:00|yes|Other
839|6261250|http://vilanovacenter.com/templates/yoo_bigeasy/janetyolo/|http://www.phishtank.com/phish_detail.php?phish_id=6261250|2019-11-04T02:02:11+00:00|yes|2019-11-06T04:09:10+00:00|yes|Other
840|2517226|http://amh.ro/index.htm|http://www.phishtank.com/phish_detail.php?phish_id=2517226|2014-06-05T09:17:03+00:00|yes|2014-06-14T04:19:40+00:00|yes|Other
841|6552846|http://maitee.cl/download5googledocuments/download5googledocumentsscanfreevirushjdrgjhjsjakadjjjdjajfhrtdhhdhsj/Googledoc|http://www.phishtank.com/phish_detail.php?phish_id=6552846|2020-05-07T15:09:28+00:00|yes|2020-05-07T15:28:06+00:00|yes|Other
842|6550220|https://blackwatertech.is-a-designer.com/BDX/BDX/BDX/|http://www.phishtank.com/phish_detail.php?phish_id=6550220|2020-05-06T14:01:02+00:00|yes|2020-05-06T14:04:04+00:00|yes|Other
843|6529056|https://betasus2021.blogspot.com|http://www.phishtank.com/phish_detail.php?phish_id=6529056|2020-04-25T23:28:31+00:00|yes|2020-04-25T23:32:27+00:00|yes|Other
844|6547581|https://atendimento-sac-pg.joomla.com/br/netflix/index.php?q=4pmdm66q4pmd-xyhj-4pmdxyhjxyhj-6wkixyhj&s=4pmdm66q4pmd-xyhj-4pmdxyhjxyhj-6wkixyhj&n=4pmdm66q4pmd-xyhj-4pmdxyhjxyhj-6wkixyhj|http://www.phishtank.com/phish_detail.php?phish_id=6547581|2020-05-05T05:06:47+00:00|yes|2020-05-05T05:13:22+00:00|yes|Other
845|6525578|https://otimosdescontos.com/promocao.php|http://www.phishtank.com/phish_detail.php?phish_id=6525578|2020-04-24T04:25:12+00:00|yes|2020-04-24T06:26:57+00:00|yes|Other
846|6532935|https://sites.google.com/site/areszcvpages/|http://www.phishtank.com/phish_detail.php?phish_id=6532935|2020-04-27T18:53:53+00:00|yes|2020-04-27T18:54:57+00:00|yes|Facebook
847|6529386|http://a0431316.xsph.ru/postale/postale/45bdc/|http://www.phishtank.com/phish_detail.php?phish_id=6529386|2020-04-26T03:00:49+00:00|yes|2020-04-26T03:02:23+00:00|yes|Other
848|6528837|https://ebay.co.uk.ektabhattacharya.com/ws/eBayISAPI4c5c.html|http://www.phishtank.com/phish_detail.php?phish_id=6528837|2020-04-25T20:59:23+00:00|yes|2020-04-25T21:59:58+00:00|yes|Other
849|6537159|https://quitaragora.godaddysites.com/|http://www.phishtank.com/phish_detail.php?phish_id=6537159|2020-04-29T14:30:11+00:00|yes|2020-04-30T19:51:31+00:00|yes|Other
850|6490482|https://hospitalarpaulista.com.br/.well-known/pki-validation/bancor/51cc316e5abaa7b0a681e7942d2ebff7/|http://www.phishtank.com/phish_detail.php?phish_id=6490482|2020-04-06T23:36:29+00:00|yes|2020-04-11T20:36:34+00:00|yes|Other
851|4523488|http://phoenixlocksmith-az.com/prole/|http://www.phishtank.com/phish_detail.php?phish_id=4523488|2016-10-09T14:02:58+00:00|yes|2016-10-19T19:55:21+00:00|yes|Other
852|6437523|https://ticonme.es/Sharep01nt_Access_Drive03/Acrobat_Reader_87yui45jt89dISEFHEWHE78t7hoite9U09Y7_office365/MicrosFt/4439683265f9b15786a58bd6ca5bfa25/|http://www.phishtank.com/phish_detail.php?phish_id=6437523|2020-03-07T02:00:48+00:00|yes|2020-03-07T02:03:29+00:00|yes|Other
853|6490385|https://1drv.ms/u/s!AvHfKScca3-jeAdXnYm7-7yxw9g?e=o7d49o|http://www.phishtank.com/phish_detail.php?phish_id=6490385|2020-04-06T21:05:22+00:00|yes|2020-04-07T05:37:56+00:00|yes|Other
854|6538964|https://usereinloggen.com/accnt/signin/?cmd=_login&dispatch=4d967c3a2d9663811061a4ea6&locale=en_GB|http://www.phishtank.com/phish_detail.php?phish_id=6538964|2020-04-30T12:50:40+00:00|yes|2020-04-30T12:52:08+00:00|yes|eBay, Inc.
855|6316808|http://gaughrith.com/images/anofthepartyA/mosJothamwhile/talkingtonewsme/generalfix/login/?email=Nils.Lippmann2@cn.bosch.com|http://www.phishtank.com/phish_detail.php?phish_id=6316808|2019-12-11T20:01:44+00:00|yes|2019-12-11T20:09:27+00:00|yes|Other
856|6517833|http://onlineamex-001-site1.ctempurl.com/fxpay/AmExFxPayment.html|http://www.phishtank.com/phish_detail.php?phish_id=6517833|2020-04-20T18:17:45+00:00|yes|2020-04-20T19:45:12+00:00|yes|American Express
857|6358648|https://acrpkids-my.sharepoint.com/:o:/g/personal/cvanleer_acrpkids_org/EqG22aBE81dMoYLS5VvQfPgBuBA3F1ay4Fcm9UP4uoByBw?e=g4BUEk|http://www.phishtank.com/phish_detail.php?phish_id=6358648|2020-01-15T19:27:37+00:00|yes|2020-01-16T19:33:28+00:00|yes|Other
858|6438129|https://bethesdaalur.org/aghtfhh/tghfhh/etethdjj|http://www.phishtank.com/phish_detail.php?phish_id=6438129|2020-03-07T14:17:44+00:00|yes|2020-03-08T20:25:41+00:00|yes|Bank of the West
859|5881182|http://animalwelfareinc.org/wp-content/themes/ado/adobelatest/adbx/home/index.php|http://www.phishtank.com/phish_detail.php?phish_id=5881182|2018-12-19T19:45:29+00:00|yes|2019-01-08T02:24:15+00:00|yes|Other
860|6519904|http://asc-electrical.co.uk/oluwa/webq/index.php|http://www.phishtank.com/phish_detail.php?phish_id=6519904|2020-04-21T16:54:27+00:00|yes|2020-05-02T06:21:35+00:00|yes|Other
861|6544348|http://lz5.1ee.myftpupload.com/mvc|http://www.phishtank.com/phish_detail.php?phish_id=6544348|2020-05-03T14:03:57+00:00|yes|2020-05-03T14:44:51+00:00|yes|Other
862|6541119|http://collaboration.com.ua/wordpress/wp-content/plugins/xteaumr/amen/en.php|http://www.phishtank.com/phish_detail.php?phish_id=6541119|2020-05-01T13:02:03+00:00|yes|2020-05-01T13:05:32+00:00|yes|Other
863|6547348|http://bruninglandscapeltd.com/home/Signin|http://www.phishtank.com/phish_detail.php?phish_id=6547348|2020-05-05T02:10:50+00:00|yes|2020-05-05T02:18:44+00:00|yes|Other
864|6340010|http://qabankofamerica.benefitcentre.com|http://www.phishtank.com/phish_detail.php?phish_id=6340010|2019-12-30T20:41:29+00:00|yes|2020-01-16T15:56:03+00:00|yes|Other
